"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U04кардиган","U04 кардиган","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U04______________55ec915e54927.jpg","","1","40",1540,2618.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U04кардиган","U04 кардиган","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U04______________55ec915e54927.jpg","","1","42",1540,2618.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U04кардиган","U04 кардиган","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U04______________55ec915e54927.jpg","","1","44",1540,2618.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U04кардиган","U04 кардиган","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U04______________55ec915e54927.jpg","","1","46",1540,2618.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U04кардиган","U04 кардиган","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U04______________55ec915e54927.jpg","","1","48",1540,2618.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U07блузка","U07 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U07______________55ec91a8a6ce7.jpg","","1","50",1380,2346.00,"85%вискоза, 10%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U07блузка","U07 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U07______________55ec91a8a6ce7.jpg","","1","40",1380,2346.00,"85%вискоза, 10%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U07блузка","U07 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U07______________55ec91a8a6ce7.jpg","","1","42",1380,2346.00,"85%вискоза, 10%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U07блузка","U07 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U07______________55ec91a8a6ce7.jpg","","1","44",1380,2346.00,"85%вискоза, 10%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U07блузка","U07 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U07______________55ec91a8a6ce7.jpg","","1","46",1380,2346.00,"85%вискоза, 10%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U07блузка","U07 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U07______________55ec91a8a6ce7.jpg","","1","48",1380,2346.00,"85%вискоза, 10%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U07блузка","U07 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U07______________55ec91a8a6ce7.jpg","","1","38",1380,2346.00,"85%вискоза, 10%полиэстер, 5%эластан","","Польша"
