"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a1d53727.jpg","","1","42","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a1d53727.jpg","","1","46","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a1d53727.jpg","","1","48","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a1d53727.jpg","","1","44","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a1d53727.jpg","","1","36","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 roz tyl.JPG","","1","38","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 roz tyl.JPG","","1","40","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 roz tyl.JPG","","1","42","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 roz tyl.JPG","","1","46","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 roz tyl.JPG","","1","48","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 roz tyl.JPG","","1","44","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьерозовый","M243 платье розовый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 roz tyl.JPG","","1","36","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a6191ec8.jpg","","1","36","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a6191ec8.jpg","","1","38","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a6191ec8.jpg","","1","40","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a6191ec8.jpg","","1","42","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a6191ec8.jpg","","1","44","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a6191ec8.jpg","","1","46","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_______________2_53689a6191ec8.jpg","","1","48","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 Zolty tyl.JPG","","1","36","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 Zolty tyl.JPG","","1","38","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 Zolty tyl.JPG","","1","40","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 Zolty tyl.JPG","","1","42","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 Zolty tyl.JPG","","1","44","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 Zolty tyl.JPG","","1","46","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Платье","","","","M243платьежелтый","M243 платье желтый","http://www.adiont.ru//components/com_virtuemart/shop_image/product/M243 Zolty tyl.JPG","","1","48","1900",3800.00,"65% полиэстр, 35% вискоза","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_____________M23_53011a3f77d99.jpg","","1","48","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_____________M23_53011a3f77d99.jpg","","1","50","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_____________M23_53011a3f77d99.jpg","","1","40","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_____________M23_53011a3f77d99.jpg","","1","42","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_____________M23_53011a3f77d99.jpg","","1","44","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_____________M23_53011a3f77d99.jpg","","1","36","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_____________M23_53011a3f77d99.jpg","","1","46","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru/components/com_virtuemart/shop_image/product/_____________M23_53011a3f77d99.jpg","","1","38","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru//components/com_virtuemart/shop_image/product/m233 granat tyl.JPG","","1","48","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru//components/com_virtuemart/shop_image/product/m233 granat tyl.JPG","","1","50","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru//components/com_virtuemart/shop_image/product/m233 granat tyl.JPG","","1","40","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru//components/com_virtuemart/shop_image/product/m233 granat tyl.JPG","","1","42","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru//components/com_virtuemart/shop_image/product/m233 granat tyl.JPG","","1","44","950",1900.00,"92% хлопок, 8% эластан","",""
"Блузка","","","","M233блузкасиний","M233 блузка синий","http://www.adiont.ru//components/com_virtuemart/shop_image/product/m233 granat tyl.JPG","","1","36","950",1900.00,"92% хлопок, 8% эластан","",""
